sim_time,computation_time,alpha,theta,airspeed
19.12000000000048,0.000092,0.2554046973868304,14.633611228081348,137.3978126928113
19.12500000000048,0.000092,0.2554271580626541,14.634898130011056,137.39245016558962
19.13000000000048,0.000102,0.255449619801195,14.636185092829978,137.38708754164932
19.135000000000478,0.000103,0.2554720826050143,14.637472116684853,137.38172482108482
19.140000000000477,0.000092,0.25549454647667014,14.638759201722257,137.3763620039903
19.145000000000476,0.000092,0.2555170114187176,14.64004634808858,137.3709990904598
19.150000000000475,0.000092,0.2555394774337089,14.641333555930062,137.36563608058722
19.155000000000474,0.000094,0.25556194452419345,14.642620825392765,137.36027297446634
19.160000000000473,0.000092,0.2555844126927175,14.64390815662258,137.3549097721906
19.16500000000047,0.000094,0.25560688194182446,14.645195549765237,137.34954647385354
19.17000000000047,0.000103,0.255629352274055,14.646483004966303,137.34418307954834
19.17500000000047,0.000106,0.2556518236919465,14.647770522371163,137.33881958936811
19.18000000000047,0.000092,0.25567429619803383,14.649058102125048,137.33345600340576
19.185000000000468,0.000092,0.2556967697948486,14.650345744373015,137.32809232175407
19.190000000000467,0.000103,0.2557192444849197,14.651633449259954,137.32272854450565
19.195000000000466,0.000093,0.25574172027077313,14.652921216930594,137.31736467175298
19.200000000000465,0.000092,0.25576419715493187,14.654209047529493,137.31200070358832
19.205000000000464,0.000092,0.2557866751399161,14.655496941201049,137.30663664010385
19.210000000000463,0.000095,0.25580915422824313,14.656784898089489,137.30127248139152
19.21500000000046,0.000092,0.25583163442242735,14.65807291833888,137.29590822754315
19.22000000000046,0.000103,0.2558541157249802,14.659361002093114,137.29054387865042
19.22500000000046,0.000103,0.25587659813841035,14.66064914949593,137.28517943480483
19.23000000000046,0.000093,0.2558990816652235,14.661937360690894,137.27981489609778
19.235000000000458,0.000092,0.25592156630792273,14.66322563582142,137.2744502626204
19.240000000000457,0.000092,0.2559440520690079,14.664513975030738,137.26908553446376
19.245000000000456,0.000103,0.2559665389509762,14.665802378461931,137.26372071171875
19.250000000000455,0.000095,0.25598902695632203,14.667090846257913,137.2583557944761
19.255000000000454,0.000092,0.2560115160875368,14.668379378561436,137.25299078282634
19.260000000000453,0.000092,0.25603400634710927,14.669667975515093,137.24762567685994
19.26500000000045,0.000117,0.25605649773752504,14.670956637261297,137.24226047666716
19.27000000000045,0.000093,0.25607899026126724,14.672245363942324,137.23689518233803
19.27500000000045,0.000092,0.25610148392081583,14.673534155700262,137.23152979396264
19.28000000000045,0.000102,0.2561239787186483,14.674823012677061,137.22616431163067
19.285000000000448,0.000093,0.256146474657239,14.676111935014495,137.22079873543177
19.290000000000447,0.000092,0.25616897173905967,14.67740092285418,137.2154330654555
19.295000000000446,0.000092,0.2561914699665791,14.678689976337568,137.21006730179113
19.300000000000445,0.000102,0.25621396934226337,14.679979095605956,137.20470144452784
19.305000000000444,0.000092,0.25623646986857573,14.681268280800477,137.19933549375475
19.310000000000443,0.000094,0.2562589715479766,14.682557532062104,137.19396944956063
19.315000000000442,0.000092,0.2562814743829236,14.683846849531646,137.18860331203425
19.32000000000044,0.000103,0.2563039783758716,14.685136233349759,137.18323708126417
19.32500000000044,0.000092,0.2563264835292727,14.686425683656935,137.17787075733878
