14.8150, 5.07e-05, 6409.8649, 82.6059, 2.3087, -80.2413
14.8200, 4.84e-05, 6409.4601, 82.6443, 2.3092, -80.3017
14.8250, 4.86e-05, 6409.0551, 82.6827, 2.3096, -80.3619
14.8300, 5.04e-05, 6408.6498, 82.7211, 2.3100, -80.4220
14.8350, 5.11e-05, 6408.2442, 82.7595, 2.3104, -80.4818
14.8400, 4.88e-05, 6407.8383, 82.7979, 2.3109, -80.5415
14.8450, 4.84e-05, 6407.4321, 82.8363, 2.3113, -80.6010
14.8500, 6.45e-05, 6407.0257, 82.8747, 2.3117, -80.6602
14.8550, 5.7e-05, 6406.6190, 82.9131, 2.3121, -80.7193
14.8600, 5.38e-05, 6406.2120, 82.9515, 2.3126, -80.7782
14.8650, 6.34e-05, 6405.8047, 82.9899, 2.3130, -80.8368
14.8700, 5.22e-05, 6405.3971, 83.0283, 2.3134, -80.8953
14.8750, 4.88e-05, 6404.9893, 83.0667, 2.3138, -80.9535
14.8800, 4.87e-05, 6404.5812, 83.1051, 2.3142, -81.0115
14.8850, 6.33e-05, 6404.1728, 83.1435, 2.3147, -81.0693
14.8900, 4.85e-05, 6403.7642, 83.1819, 2.3151, -81.1269
14.8950, 4.83e-05, 6403.3553, 83.2203, 2.3155, -81.1842
14.9000, 5.86e-05, 6402.9461, 83.2587, 2.3159, -81.2413
14.9050, 7.52e-05, 6402.5366, 83.2971, 2.3163, -81.2981
14.9100, 4.86e-05, 6402.1269, 83.3355, 2.3167, -81.3547
14.9150, 4.82e-05, 6401.7169, 83.3739, 2.3172, -81.4111
14.9200, 4.82e-05, 6401.3066, 83.4123, 2.3176, -81.4672
14.9250, 7.53e-05, 6400.8960, 83.4507, 2.3180, -81.5230
14.9300, 7.09e-05, 6400.4852, 83.4891, 2.3184, -81.5786
14.9350, 5.08e-05, 6400.0741, 83.5275, 2.3188, -81.6339
14.9400, 4.85e-05, 6399.6628, 83.5659, 2.3192, -81.6889
14.9450, 6.71e-05, 6399.2511, 83.6043, 2.3196, -81.7437
14.9500, 4.84e-05, 6398.8393, 83.6427, 2.3200, -81.7981
14.9550, 4.84e-05, 6398.4271, 83.6811, 2.3205, -81.8523
14.9600, 8.11e-05, 6398.0147, 83.7195, 2.3209, -81.9062
14.9650, 5.07e-05, 6397.6020, 83.7579, 2.3213, -81.9598
14.9700, 4.86e-05, 6397.1890, 83.7963, 2.3217, -82.0130
14.9750, 5.19e-05, 6396.7758, 83.8347, 2.3221, -82.0660
14.9800, 5.1e-05, 6396.3624, 83.8731, 2.3225, -82.1186
14.9850, 4.86e-05, 6395.9486, 83.9115, 2.3229, -82.1709
14.9900, 4.83e-05, 6395.5346, 83.9499, 2.3233, -82.2228
14.9950, 5.8e-05, 6395.1203, 83.9883, 2.3237, -82.2745
15.0000, 5.2e-05, 6394.7058, 84.0266, 2.3241, -82.3257
15.0050, 4.91e-05, 6394.2910, 84.0650, 2.3245, -82.3767
15.0100, 6.24e-05, 6393.8760, 84.1034, 2.3249, -82.4272
15.0150, 5.76e-05, 6393.4607, 84.1418, 2.3253, -82.4774
15.0200, 5.44e-05, 6393.0451, 84.1802, 2.3257, -82.5272
15.0250, 5.38e-05, 6392.6293, 84.2185, 2.3261, -82.5766
15.0300, 6.19e-05, 6392.2132, 84.2569, 2.3265, -82.6257
15.0350, 5.19e-05, 6391.7969, 84.2953, 2.3269, -82.6743
15.0400, 4.9e-05, 6391.3803, 84.3337, 2.3273, -82.7226
15.0450, 4.9e-05, 6390.9635, 84.3720, 2.3277, -82.7704
15.0500, 4.86e-05, 6390.5464, 84.4104, 2.3281, -82.8178
15.0550, 5.07e-05, 6390.1290, 84.4487, 2.3285, -82.8648
15.0600, 4.83e-05, 6389.7114, 84.4871, 2.3289, -82.9113
15.0650, 5.91e-05, 6389.2935, 84.5255, 2.3293, -82.9574
15.0700, 5.13e-05, 6388.8754, 84.5638, 2.3297, -83.0030
15.0750, 5.01e-05, 6388.4571, 84.6022, 2.3301, -83.0482
15.0800, 4.84e-05, 6388.0385, 84.6405, 2.3305, -83.0929
15.0850, 4.86e-05, 6387.6196, 84.6788, 2.3308, -83.1371
15.0900, 5.04e-05, 6387.2005, 84.7172, 2.3312, -83.1808
15.0950, 6.87e-05, 6386.7811, 84.7555, 2.3316, -83.2240
15.1000, 6.21e-05, 6386.3615, 84.7939, 2.3320, -83.2667
15.1050, 4.96e-05, 6385.9416, 84.8322, 2.3324, -83.3089
15.1100, 5.1e-05, 6385.5215, 84.8705, 2.3328, -83.3505
15.1150, 4.92e-05, 6385.1012, 84.9088, 2.3332, -83.3916
15.1200, 4.84e-05, 6384.6806, 84.9472, 2.3336, -83.4322
15.1250, 4.86e-05, 6384.2597, 84.9855, 2.3339, -83.4722
15.1300, 5.04e-05, 6383.8387, 85.0238, 2.3343, -83.5116
15.1350, 5.96e-05, 6383.4173, 85.0621, 2.3347, -83.5505
15.1400, 4.86e-05, 6382.9958, 85.1004, 2.3351, -83.5888
15.1450, 5.03e-05, 6382.5739, 85.1387, 2.3355, -83.6264
15.1500, 4.81e-05, 6382.1519, 85.1770, 2.3359, -83.6635
15.1550, 4.82e-05, 6381.7296, 85.2153, 2.3362, -83.6999
15.1600, 4.84e-05, 6381.3070, 85.2536, 2.3366, -83.7357
15.1650, 5.02e-05, 6380.8843, 85.2918, 2.3370, -83.7708
15.1700, 5.91e-05, 6380.4612, 85.3301, 2.3374, -83.8053
15.1750, 5.22e-05, 6380.0380, 85.3684, 2.3378, -83.8392
15.1800, 5.68e-05, 6379.6145, 85.4067, 2.3381, -83.8723
15.1850, 5.79e-05, 6379.1908, 85.4449, 2.3385, -83.9048
15.1900, 5.38e-05, 6378.7668, 85.4832, 2.3389, -83.9366
15.1950, 5.39e-05, 6378.3426, 85.5214, 2.3393, -83.9676
15.2000, 6.54e-05, 6377.9181, 85.5597, 2.3396, -83.9980
15.2050, 5.06e-05, 6377.4935, 85.5979, 2.3400, -84.0276
15.2100, 4.88e-05, 6377.0685, 85.6362, 2.3404, -84.0564
15.2150, 4.82e-05, 6376.6434, 85.6744, 2.3408, -84.0845
15.2200, 5.06e-05, 6376.2180, 85.7126, 2.3411, -84.1119
15.2250, 4.84e-05, 6375.7924, 85.7508, 2.3415, -84.1385
15.2300, 4.87e-05, 6375.3666, 85.7891, 2.3419, -84.1643
15.2350, 5.88e-05, 6374.9405, 85.8273, 2.3422, -84.1893
15.2400, 5.16e-05, 6374.5142, 85.8655, 2.3426, -84.2135
15.2450, 4.84e-05, 6374.0877, 85.9037, 2.3430, -84.2368
15.2500, 4.84e-05, 6373.6609, 85.9419, 2.3434, -84.2594
15.2550, 4.85e-05, 6373.2339, 85.9801, 2.3437, -84.2811
15.2600, 6.3e-05, 6372.8067, 86.0182, 2.3441, -84.3020
15.2650, 5.53e-05, 6372.3793, 86.0564, 2.3445, -84.3220
15.2700, 6.24e-05, 6371.9516, 86.0946, 2.3448, -84.3412
15.2750, 5.17e-05, 6371.5237, 86.1327, 2.3452, -84.3595
15.2800, 4.88e-05, 6371.0956, 86.1709, 2.3456, -84.3769
15.2850, 4.86e-05, 6370.6673, 86.2090, 2.3459, -84.3934
15.2900, 4.93e-05, 6370.2387, 86.2472, 2.3463, -84.4091
15.2950, 5.05e-05, 6369.8099, 86.2853, 2.3466, -84.4238
15.3000, 4.86e-05, 6369.3809, 86.3235, 2.3470, -84.4376
15.3050, 5.95e-05, 6368.9517, 86.3616, 2.3474, -84.4506
15.3100, 4.91e-05, 6368.5222, 86.3997, 2.3477, -84.4625
15.3150, 5.06e-05, 6368.0926, 86.4378, 2.3481, -84.4736
15.3200, 4.82e-05, 6367.6627, 86.4759, 2.3484, -84.4837
15.3250, 4.86e-05, 6367.2326, 86.5140, 2.3488, -84.4929
15.3300, 5.58e-05, 6366.8022, 86.5521, 2.3492, -84.5012
15.3350, 4.97e-05, 6366.3717, 86.5902, 2.3495, -84.5085
15.3400, 7.69e-05, 6365.9409, 86.6283, 2.3499, -84.5149
15.3450, 5.62e-05, 6365.5100, 86.6663, 2.3502, -84.5203
15.3500, 5.65e-05, 6365.0788, 86.7044, 2.3506, -84.5247
15.3550, 5.43e-05, 6364.6474, 86.7424, 2.3509, -84.5282
15.3600, 5.39e-05, 6364.2158, 86.7805, 2.3513, -84.5307
15.3650, 5.42e-05, 6363.7839, 86.8185, 2.3516, -84.5323
15.3700, 6.51e-05, 6363.3519, 86.8565, 2.3520, -84.5329
15.3750, 5.02e-05, 6362.9196, 86.8946, 2.3524, -84.5326
15.3800, 4.93e-05, 6362.4872, 86.9326, 2.3527, -84.5312
15.3850, 4.87e-05, 6362.0545, 86.9706, 2.3531, -84.5290
15.3900, 5.05e-05, 6361.6216, 87.0086, 2.3534, -84.5257
15.3950, 4.85e-05, 6361.1885, 87.0466, 2.3538, -84.5215
15.4000, 5.01e-05, 6360.7552, 87.0846, 2.3541, -84.5164
15.4050, 6.16e-05, 6360.3217, 87.1225, 2.3545, -84.5103
15.4100, 4.97e-05, 6359.8880, 87.1605, 2.3548, -84.5032
15.4150, 4.86e-05, 6359.4541, 87.1984, 2.3551, -84.4952
15.4200, 6.16e-05, 6359.0200, 87.2364, 2.3555, -84.4863
15.4250, 5.78e-05, 6358.5857, 87.2743, 2.3558, -84.4764
15.4300, 5.42e-05, 6358.1511, 87.3123, 2.3562, -84.4656
15.4350, 6.58e-05, 6357.7164, 87.3502, 2.3565, -84.4539
15.4400, 5.11e-05, 6357.2815, 87.3881, 2.3569, -84.4412
15.4450, 5.11e-05, 6356.8463, 87.4260, 2.3572, -84.4277
15.4500, 4.87e-05, 6356.4110, 87.4639, 2.3576, -84.4132
15.4550, 4.84e-05, 6355.9754, 87.5018, 2.3579, -84.3978
15.4600, 5.07e-05, 6355.5397, 87.5396, 2.3582, -84.3816
15.4650, 4.84e-05, 6355.1038, 87.5775, 2.3586, -84.3644
15.4700, 5.88e-05, 6354.6676, 87.6154, 2.3589, -84.3464
15.4750, 5.03e-05, 6354.2313, 87.6532, 2.3593, -84.3275
15.4800, 5.42e-05, 6353.7948, 87.6910, 2.3596, -84.3077
15.4850, 4.85e-05, 6353.3581, 87.7289, 2.3599, -84.2871
15.4900, 5.95e-05, 6352.9211, 87.7667, 2.3603, -84.2657
15.4950, 4.85e-05, 6352.4840, 87.8045, 2.3606, -84.2434
15.5000, 5.07e-05, 6352.0467, 87.8423, 2.3610, -84.2203
15.5050, 0.0001411, 6351.6092, 87.8801, 2.3613, -84.1964
15.5100, 6.79e-05, 6351.1716, 87.9179, 2.3616, -84.1717
15.5150, 5.58e-05, 6350.7337, 87.9556, 2.3620, -84.1462
15.5200, 6.65e-05, 6350.2956, 87.9934, 2.3623, -84.1199
15.5250, 5.13e-05, 6349.8573, 88.0311, 2.3626, -84.0928
15.5300, 4.93e-05, 6349.4189, 88.0689, 2.3630, -84.0650
15.5350, 5.14e-05, 6348.9803, 88.1066, 2.3633, -84.0364
15.5400, 4.95e-05, 6348.5414, 88.1443, 2.3636, -84.0071
15.5450, 4.91e-05, 6348.1024, 88.1820, 2.3640, -83.9771
15.5500, 4.89e-05, 6347.6632, 88.2197, 2.3643, -83.9463
15.5550, 6.83e-05, 6347.2239, 88.2574, 2.3646, -83.9149
15.5600, 4.95e-05, 6346.7843, 88.2951, 2.3649, -83.8827
15.5650, 4.9e-05, 6346.3445, 88.3327, 2.3653, -83.8499
15.5700, 4.89e-05, 6345.9046, 88.3704, 2.3656, -83.8164
15.5750, 5.1e-05, 6345.4645, 88.4080, 2.3659, -83.7822
15.5800, 5.29e-05, 6345.0242, 88.4457, 2.3663, -83.7474
15.5850, 5.01e-05, 6344.5837, 88.4833, 2.3666, -83.7119
15.5900, 5.36e-05, 6344.1431, 88.5209, 2.3669, -83.6758
15.5950, 4.93e-05, 6343.7022, 88.5585, 2.3672, -83.6391
15.6000, 4.87e-05, 6343.2612, 88.5961, 2.3676, -83.6018
15.6050, 4.92e-05, 6342.8200, 88.6336, 2.3679, -83.5639
15.6100, 5.12e-05, 6342.3787, 88.6712, 2.3682, -83.5253
15.6150, 4.93e-05, 6341.9371, 88.7088, 2.3685, -83.4863
15.6200, 4.88e-05, 6341.4954, 88.7463, 2.3688, -83.4466
15.6250, 5.18e-05, 6341.0535, 88.7838, 2.3692, -83.4064
15.6300, 5.1e-05, 6340.6115, 88.8213, 2.3695, -83.3657
15.6350, 4.9e-05, 6340.1692, 88.8588, 2.3698, -83.3244
15.6400, 4.9e-05, 6339.7268, 88.8963, 2.3701, -83.2825
15.6450, 5.1e-05, 6339.2842, 88.9338, 2.3704, -83.2402
15.6500, 4.91e-05, 6338.8415, 88.9713, 2.3708, -83.1974
15.6550, 4.88e-05, 6338.3985, 89.0087, 2.3711, -83.1540
15.6600, 5.12e-05, 6337.9555, 89.0462, 2.3714, -83.1102
15.6650, 6.58e-05, 6337.5122, 89.0836, 2.3717, -83.0659
15.6700, 5.05e-05, 6337.0688, 89.1210, 2.3720, -83.0211
15.6750, 4.95e-05, 6336.6252, 89.1584, 2.3724, -82.9759
15.6800, 4.87e-05, 6336.1814, 89.1958, 2.3727, -82.9302
15.6850, 5.07e-05, 6335.7375, 89.2332, 2.3730, -82.8841
15.6900, 6.01e-05, 6335.2934, 89.2705, 2.3733, -82.8375
15.6950, 5.03e-05, 6334.8491, 89.3079, 2.3736, -82.7905
15.7000, 4.9e-05, 6334.4047, 89.3452, 2.3739, -82.7431
15.7050, 5.66e-05, 6333.9602, 89.3826, 2.3742, -82.6953
15.7100, 4.87e-05, 6333.5154, 89.4199, 2.3745, -82.6471
15.7150, 4.87e-05, 6333.0705, 89.4572, 2.3749, -82.5985
15.7200, 5.06e-05, 6332.6255, 89.4945, 2.3752, -82.5495
15.7250, 5.96e-05, 6332.1802, 89.5317, 2.3755, -82.5001
15.7300, 5e-05, 6331.7349, 89.5690, 2.3758, -82.4504
15.7350, 4.89e-05, 6331.2893, 89.6062, 2.3761, -82.4003
15.7400, 5.09e-05, 6330.8436, 89.6435, 2.3764, -82.3498
15.7450, 4.91e-05, 6330.3978, 89.6807, 2.3767, -82.2990
15.7500, 5.24e-05, 6329.9518, 89.7179, 2.3770, -82.2479
15.7550, 4.88e-05, 6329.5056, 89.7551, 2.3773, -82.1964
15.7600, 6.61e-05, 6329.0593, 89.7922, 2.3776, -82.1446
15.7650, 5.02e-05, 6328.6129, 89.8294, 2.3779, -82.0924
15.7700, 4.84e-05, 6328.1663, 89.8666, 2.3782, -82.0400
15.7750, 5.07e-05, 6327.7195, 89.9037, 2.3785, -81.9872
15.7800, 4.9e-05, 6327.2726, 89.9408, 2.3788, -81.9341
15.7850, 4.86e-05, 6326.8255, 89.9779, 2.3791, -81.8807
15.7900, 4.84e-05, 6326.3783, 90.0150, 2.3795, -81.8271
15.7950, 6.08e-05, 6325.9310, 90.0521, 2.3798, -81.7731
15.8000, 5.05e-05, 6325.4835, 90.0891, 2.3801, -81.7189
15.8050, 4.89e-05, 6325.0358, 90.1262, 2.3804, -81.6644
15.8100, 4.84e-05, 6324.5880, 90.1632, 2.3807, -81.6096
15.8150, 5.09e-05, 6324.1401, 90.2002, 2.3810, -81.5546
15.8200, 4.85e-05, 6323.6920, 90.2372, 2.3813, -81.4993
15.8250, 4.84e-05, 6323.2438, 90.2742, 2.3816, -81.4437
15.8300, 5.9e-05, 6322.7954, 90.3112, 2.3818, -81.3879
15.8350, 5.27e-05, 6322.3469, 90.3481, 2.3821, -81.3319
15.8400, 4.89e-05, 6321.8983, 90.3851, 2.3824, -81.2756
15.8450, 4.87e-05, 6321.4495, 90.4220, 2.3827, -81.2191
15.8500, 5.05e-05, 6321.0005, 90.4589, 2.3830, -81.1623
15.8550, 4.85e-05, 6320.5515, 90.4958, 2.3833, -81.1053
15.8600, 4.83e-05, 6320.1023, 90.5327, 2.3836, -81.0481
15.8650, 5.89e-05, 6319.6529, 90.5696, 2.3839, -80.9907
15.8700, 5.24e-05, 6319.2035, 90.6064, 2.3842, -80.9330
15.8750, 4.85e-05, 6318.7539, 90.6432, 2.3845, -80.8752
15.8800, 4.84e-05, 6318.3041, 90.6801, 2.3848, -80.8171
15.8850, 4.9e-05, 6317.8543, 90.7169, 2.3851, -80.7589
15.8900, 5.05e-05, 6317.4043, 90.7536, 2.3854, -80.7004
15.8950, 4.86e-05, 6316.9541, 90.7904, 2.3857, -80.6418
15.9000, 5.84e-05, 6316.5039, 90.8272, 2.3860, -80.5829
15.9050, 5.34e-05, 6316.0535, 90.8639, 2.3863, -80.5239
15.9100, 4.85e-05, 6315.6029, 90.9006, 2.3865, -80.4647
15.9150, 4.87e-05, 6315.1523, 90.9373, 2.3868, -80.4053
15.9200, 5.24e-05, 6314.7015, 90.9740, 2.3871, -80.3457
15.9250, 5.06e-05, 6314.2506, 91.0107, 2.3874, -80.2860
15.9300, 4.83e-05, 6313.7996, 91.0473, 2.3877, -80.2261
15.9350, 5.97e-05, 6313.3484, 91.0840, 2.3880, -80.1660
15.9400, 5.1e-05, 6312.8971, 91.1206, 2.3883, -80.1058
15.9450, 5.09e-05, 6312.4457, 91.1572, 2.3885, -80.0454
15.9500, 5e-05, 6311.9942, 91.1938, 2.3888, -79.9848
15.9550, 4.85e-05, 6311.5426, 91.2304, 2.3891, -79.9241
15.9600, 5.05e-05, 6311.0908, 91.2669, 2.3894, -79.8632
15.9650, 4.85e-05, 6310.6389, 91.3034, 2.3897, -79.8022
15.9700, 4.83e-05, 6310.1869, 91.3400, 2.3900, -79.7410
15.9750, 5.14e-05, 6309.7348, 91.3765, 2.3902, -79.6797
15.9800, 5.1e-05, 6309.2826, 91.4129, 2.3905, -79.6182
15.9850, 4.85e-05, 6308.8302, 91.4494, 2.3908, -79.5566
15.9900, 4.87e-05, 6308.3778, 91.4859, 2.3911, -79.4948
15.9950, 4.85e-05, 6307.9252, 91.5223, 2.3914, -79.4330
16.0000, 5.38e-05, 6307.4725, 91.5587, 2.3917, -79.3710
16.0050, 4.91e-05, 6307.0197, 91.5951, 2.3919, -79.3088
16.0100, 5.08e-05, 6306.5668, 91.6315, 2.3922, -79.2466
16.0150, 4.84e-05, 6306.1137, 91.6678, 2.3925, -79.1842
16.0200, 5.07e-05, 6305.6606, 91.7042, 2.3928, -79.1216
16.0250, 4.83e-05, 6305.2074, 91.7405, 2.3930, -79.0590
16.0300, 4.81e-05, 6304.7540, 91.7768, 2.3933, -78.9962
16.0350, 5.04e-05, 6304.3005, 91.8131, 2.3936, -78.9334
16.0400, 4.86e-05, 6303.8470, 91.8494, 2.3939, -78.8704
16.0450, 5.11e-05, 6303.3933, 91.8856, 2.3941, -78.8072
16.0500, 5.38e-05, 6302.9395, 91.9218, 2.3944, -78.7440
16.0550, 9.9e-05, 6302.4856, 91.9581, 2.3947, -78.6807
16.0600, 8.89e-05, 6302.0317, 91.9942, 2.3950, -78.6173
16.0650, 9.77e-05, 6301.5776, 92.0304, 2.3952, -78.5537
16.0700, 0.0001241, 6301.1234, 92.0666, 2.3955, -78.4901
16.0750, 6.22e-05, 6300.6691, 92.1027, 2.3958, -78.4263
16.0800, 5.51e-05, 6300.2147, 92.1388, 2.3961, -78.3624
16.0850, 5.44e-05, 6299.7602, 92.1749, 2.3963, -78.2985
16.0900, 6.85e-05, 6299.3057, 92.2110, 2.3966, -78.2344
16.0950, 5.13e-05, 6298.8510, 92.2471, 2.3969, -78.1703
16.1000, 4.95e-05, 6298.3962, 92.2831, 2.3971, -78.1060
16.1050, 4.94e-05, 6297.9413, 92.3191, 2.3974, -78.0417
16.1100, 5.1e-05, 6297.4864, 92.3551, 2.3977, -77.9773
16.1150, 4.93e-05, 6297.0313, 92.3911, 2.3979, -77.9127
16.1200, 4.87e-05, 6296.5762, 92.4271, 2.3982, -77.8481
16.1250, 6.02e-05, 6296.1209, 92.4630, 2.3985, -77.7834
16.1300, 5.14e-05, 6295.6656, 92.4990, 2.3987, -77.7186
16.1350, 4.91e-05, 6295.2102, 92.5349, 2.3990, -77.6537
16.1400, 4.92e-05, 6294.7546, 92.5708, 2.3993, -77.5888
16.1450, 4.88e-05, 6294.2990, 92.6066, 2.3995, -77.5237
16.1500, 5.6e-05, 6293.8434, 92.6425, 2.3998, -77.4586
16.1550, 0.0001249, 6293.3876, 92.6783, 2.4001, -77.3934
16.1600, 5.83e-05, 6292.9317, 92.7141, 2.4003, -77.3281
16.1650, 5.25e-05, 6292.4758, 92.7499, 2.4006, -77.2628
16.1700, 4.95e-05, 6292.0198, 92.7857, 2.4009, -77.1973
16.1750, 4.9e-05, 6291.5637, 92.8214, 2.4011, -77.1318
16.1800, 4.96e-05, 6291.1075, 92.8571, 2.4014, -77.0662
16.1850, 6.27e-05, 6290.6512, 92.8928, 2.4016, -77.0006
16.1900, 5.09e-05, 6290.1949, 92.9285, 2.4019, -76.9348
16.1950, 4.88e-05, 6289.7384, 92.9642, 2.4022, -76.8690
16.2000, 4.9e-05, 6289.2819, 92.9998, 2.4024, -76.8032
16.2050, 5.1e-05, 6288.8253, 93.0354, 2.4027, -76.7372
16.2100, 4.89e-05, 6288.3687, 93.0710, 2.4029, -76.6712
16.2150, 4.92e-05, 6287.9120, 93.1066, 2.4032, -76.6051
16.2200, 6.11e-05, 6287.4551, 93.1422, 2.4034, -76.5390
16.2250, 5.46e-05, 6286.9983, 93.1777, 2.4037, -76.4728
16.2300, 4.96e-05, 6286.5413, 93.2132, 2.4040, -76.4065
16.2350, 4.9e-05, 6286.0843, 93.2487, 2.4042, -76.3402
16.2400, 5.12e-05, 6285.6272, 93.2842, 2.4045, -76.2738
16.2450, 4.87e-05, 6285.1700, 93.3196, 2.4047, -76.2073
16.2500, 4.87e-05, 6284.7128, 93.3551, 2.4050, -76.1408
16.2550, 4.86e-05, 6284.2555, 93.3905, 2.4052, -76.0742
16.2600, 5.47e-05, 6283.7981, 93.4259, 2.4055, -76.0075
16.2650, 4.93e-05, 6283.3407, 93.4612, 2.4057, -75.9408
16.2700, 4.89e-05, 6282.8832, 93.4966, 2.4060, -75.8741
16.2750, 4.94e-05, 6282.4256, 93.5319, 2.4062, -75.8073
16.2800, 5.09e-05, 6281.9680, 93.5672, 2.4065, -75.7404
16.2850, 6.75e-05, 6281.5103, 93.6025, 2.4068, -75.6735
16.2900, 5.98e-05, 6281.0525, 93.6377, 2.4070, -75.6065
16.2950, 5.22e-05, 6280.5947, 93.6730, 2.4073, -75.5395
16.3000, 4.89e-05, 6280.1368, 93.7082, 2.4075, -75.4724
16.3050, 4.86e-05, 6279.6789, 93.7434, 2.4078, -75.4052
16.3100, 5.32e-05, 6279.2209, 93.7785, 2.4080, -75.3380
16.3150, 5.12e-05, 6278.7629, 93.8137, 2.4083, -75.2708
16.3200, 4.9e-05, 6278.3048, 93.8488, 2.4085, -75.2035
16.3250, 5.94e-05, 6277.8466, 93.8839, 2.4087, -75.1361
16.3300, 5.01e-05, 6277.3884, 93.9190, 2.4090, -75.0687
16.3350, 5.13e-05, 6276.9301, 93.9540, 2.4092, -75.0013
16.3400, 4.84e-05, 6276.4718, 93.9890, 2.4095, -74.9338
16.3450, 6.8e-05, 6276.0135, 94.0241, 2.4097, -74.8663
16.3500, 5.11e-05, 6275.5550, 94.0590, 2.4100, -74.7987
16.3550, 4.92e-05, 6275.0966, 94.0940, 2.4102, -74.7311
16.3600, 5.99e-05, 6274.6381, 94.1289, 2.4105, -74.6634
16.3650, 4.91e-05, 6274.1795, 94.1639, 2.4107, -74.5957
16.3700, 5.11e-05, 6273.7209, 94.1987, 2.4110, -74.5279
16.3750, 4.9e-05, 6273.2622, 94.2336, 2.4112, -74.4601
16.3800, 4.87e-05, 6272.8035, 94.2685, 2.4114, -74.3922
16.3850, 4.94e-05, 6272.3448, 94.3033, 2.4117, -74.3243
16.3900, 5.09e-05, 6271.8860, 94.3381, 2.4119, -74.2564
16.3950, 6.31e-05, 6271.4272, 94.3728, 2.4122, -74.1884
16.4000, 4.94e-05, 6270.9683, 94.4076, 2.4124, -74.1204
16.4050, 5.1e-05, 6270.5094, 94.4423, 2.4126, -74.0523
16.4100, 4.98e-05, 6270.0504, 94.4770, 2.4129, -73.9842
16.4150, 4.9e-05, 6269.5914, 94.5117, 2.4131, -73.9161
16.4200, 4.89e-05, 6269.1324, 94.5464, 2.4134, -73.8479
16.4250, 5.11e-05, 6268.6733, 94.5810, 2.4136, -73.7797
16.4300, 6.18e-05, 6268.2142, 94.6156, 2.4138, -73.7114
16.4350, 4.95e-05, 6267.7551, 94.6502, 2.4141, -73.6431
16.4400, 4.93e-05, 6267.2959, 94.6847, 2.4143, -73.5748
16.4450, 5.08e-05, 6266.8367, 94.7193, 2.4146, -73.5064
16.4500, 4.9e-05, 6266.3775, 94.7538, 2.4148, -73.4380
16.4550, 4.88e-05, 6265.9183, 94.7883, 2.4150, -73.3696
16.4600, 4.87e-05, 6265.4590, 94.8227, 2.4153, -73.3011
16.4650, 6.23e-05, 6264.9997, 94.8571, 2.4155, -73.2326
16.4700, 4.98e-05, 6264.5403, 94.8916, 2.4157, -73.1640
16.4750, 4.88e-05, 6264.0809, 94.9259, 2.4160, -73.0955
16.4800, 5.21e-05, 6263.6215, 94.9603, 2.4162, -73.0268
16.4850, 4.86e-05, 6263.1621, 94.9946, 2.4164, -72.9582
16.4900, 4.87e-05, 6262.7027, 95.0289, 2.4167, -72.8895
16.4950, 4.88e-05, 6262.2432, 95.0632, 2.4169, -72.8208
16.5000, 6.37e-05, 6261.7837, 95.0975, 2.4171, -72.7520
16.5050, 4.91e-05, 6261.3242, 95.1317, 2.4174, -72.6832
16.5100, 4.9e-05, 6260.8647, 95.1659, 2.4176, -72.6144
16.5150, 4.87e-05, 6260.4051, 95.2001, 2.4178, -72.5456
16.5200, 5.04e-05, 6259.9455, 95.2343, 2.4180, -72.4767
16.5250, 4.84e-05, 6259.4860, 95.2684, 2.4183, -72.4078
16.5300, 4.89e-05, 6259.0263, 95.3025, 2.4185, -72.3388
16.5350, 6.2e-05, 6258.5667, 95.3366, 2.4187, -72.2699
16.5400, 5e-05, 6258.1071, 95.3706, 2.4190, -72.2009
16.5450, 4.87e-05, 6257.6475, 95.4047, 2.4192, -72.1318
16.5500, 4.84e-05, 6257.1878, 95.4387, 2.4194, -72.0628
16.5550, 5.05e-05, 6256.7281, 95.4727, 2.4196, -71.9937
16.5600, 4.87e-05, 6256.2684, 95.5066, 2.4199, -71.9246
16.5650, 5.23e-05, 6255.8088, 95.5405, 2.4201, -71.8554
16.5700, 6.01e-05, 6255.3491, 95.5744, 2.4203, -71.7862
16.5750, 5.16e-05, 6254.8894, 95.6083, 2.4206, -71.7170
16.5800, 4.87e-05, 6254.4296, 95.6421, 2.4208, -71.6478
16.5850, 4.87e-05, 6253.9699, 95.6760, 2.4210, -71.5785
16.5900, 4.84e-05, 6253.5102, 95.7098, 2.4212, -71.5092
16.5950, 5.06e-05, 6253.0505, 95.7435, 2.4215, -71.4399
16.6000, 4.83e-05, 6252.5908, 95.7773, 2.4217, -71.3706
16.6050, 5.97e-05, 6252.1310, 95.8110, 2.4219, -71.3012
16.6100, 5.21e-05, 6251.6713, 95.8447, 2.4221, -71.2318
16.6150, 4.88e-05, 6251.2116, 95.8783, 2.4223, -71.1624
16.6200, 4.84e-05, 6250.7518, 95.9120, 2.4226, -71.0930
16.6250, 4.85e-05, 6250.2921, 95.9456, 2.4228, -71.0235
16.6300, 5.02e-05, 6249.8324, 95.9791, 2.4230, -70.9540
16.6350, 4.82e-05, 6249.3727, 96.0127, 2.4232, -70.8845
16.6400, 5.97e-05, 6248.9130, 96.0462, 2.4234, -70.8149
16.6450, 5.03e-05, 6248.4533, 96.0797, 2.4237, -70.7454
16.6500, 5.47e-05, 6247.9936, 96.1132, 2.4239, -70.6758
