sim_time,alpha,beta,airspeed,q,p,r
54.4400000000094,0.055988087640050435,0,30.350230000658197,-0.1749582106554392,0,0
54.4450000000094,0.05590634322499479,0,30.3633227995968,-0.17483224053870933,0,0
54.4500000000094,0.055824482293328564,0,30.376454121027418,-0.1747057258754875,0,0
54.455000000009406,0.05574250618371057,0,30.38962392110956,-0.1745786683819853,0,0
54.46000000000941,0.055660416232959024,0,30.402832155900263,-0.17445106978300357,0,0
54.46500000000941,0.05557821377600296,0,30.41607878135467,-0.17432293181186567,0,0
54.470000000009414,0.05549590014583408,0,30.429363753326573,-0.17419425621034978,0,0
54.475000000009416,0.055413476673458924,0,30.442687027568972,-0.1740650447286212,0,0
54.48000000000942,0.055330944687851165,0,30.45604855973463,-0.17393529912516398,0,0
54.48500000000942,0.05524830551590437,0,30.46944830537662,-0.17380502116671198,0,0
54.490000000009424,0.05516556048238502,0,30.48288621994888,-0.1736742126281799,0,0
54.495000000009426,0.05508271090988571,0,30.496362258806794,-0.1735428752925933,0,0
54.50000000000943,0.05499975811877875,0,30.50987637720771,-0.17341101095101874,0,0
54.50500000000943,0.0549167034271701,0,30.523428530311534,-0.17327862140249306,0,0
54.510000000009434,0.05483354815085358,0,30.53701867318127,-0.17314570845395247,0,0
54.51500000000944,0.05475029360326531,0,30.550646760783568,-0.17301227392016122,0,0
54.52000000000944,0.05466694109543859,0,30.564312747989327,-0.17287831962363964,0,0
54.52500000000944,0.054583491935958996,0,30.578016589574204,-0.17274384739459195,0,0
54.530000000009444,0.05449994743091988,0,30.59175824021921,-0.17260885907083373,0,0
54.53500000000945,0.054416308883878155,0,30.605537654511267,-0.17247335649771886,0,0
54.54000000000945,0.05433257759581032,0,30.61935478694376,-0.17233734152806598,0,0
54.54500000000945,0.054248754865068985,0,30.633209591917105,-0.17220081602208476,0,0
54.550000000009454,0.05416484198733958,0,30.647102023739304,-0.1720637818473018,0,0
54.55500000000946,0.05408084025559745,0,30.661032036626548,-0.1719262408784859,0,0
54.56000000000946,0.05399675096006529,0,30.67499958470373,-0.17178819499757314,0,0
54.56500000000946,0.05391257538817091,0,30.689004622005037,-0.17164964609359168,0,0
54.570000000009465,0.05382831482450534,0,30.70304710247451,-0.17151059606258595,0,0
54.57500000000947,0.05374397055078126,0,30.71712697996663,-0.17137104680754067,0,0
54.58000000000947,0.053659543845791795,0,30.731244208246846,-0.17123100023830454,0,0
54.58500000000947,0.05357503598536967,0,30.745398740992172,-0.17109045827151345,0,0
54.590000000009475,0.05349044824234664,0,30.75959053179176,-0.1709494228305134,0,0
54.59500000000948,0.053405781886513404,0,30.773819534147435,-0.1708078958452832,0,0
54.60000000000948,0.05332103818457971,0,30.7880857014743,-0.17066587925235666,0,0
54.60500000000948,0.053236218400134955,0,30.802388987101285,-0.17052337499474468,0,0
54.610000000009485,0.05315132379360911,0,30.816729344271703,-0.1703803850218567,0,0
54.61500000000949,0.05306635562223387,0,30.83110672614387,-0.17023691128942234,0,0
54.62000000000949,0.05298131514000438,0,30.845521085791614,-0.1700929557594121,0,0
54.62500000000949,0.05289620359764117,0,30.859972376204883,-0.16994852039995847,0,0
54.630000000009495,0.05281102224255253,0,30.874460550290316,-0.16980360718527612,0,0
54.6350000000095,0.05272577231879722,0,30.888985560871788,-0.16965821809558224,0,0
54.6400000000095,0.05264045506704754,0,30.903547360691004,-0.16951235511701634,0,0
54.6450000000095,0.052555071724552815,0,30.918145902408067,-0.16936602024155997,0,0
54.650000000009506,0.05246962352510319,0,30.932781138602042,-0.16921921546695617,0,0
54.65500000000951,0.05238411169899389,0,30.947453021771537,-0.16907194279662832,0,0
54.66000000000951,0.052298537472989716,0,30.96216150433527,-0.16892420423959928,0,0
54.66500000000951,0.0522129020702901,0,30.976906538632637,-0.16877600181040986,0,0
54.670000000009516,0.05212720671049435,0,30.99168807692429,-0.1686273375290373,0,0
54.67500000000952,0.05204145260956745,0,31.006506071392717,-0.16847821342081343,0,0
54.68000000000952,0.051955640979806095,0,31.021360474142792,-0.16832863151634256,0,0
54.68500000000952,0.05186977302980522,0,31.03625123720238,-0.1681785938514192,0,0
54.690000000009526,0.05178384996442482,0,31.051178312522868,-0.1680281024669456,0,0
54.69500000000953,0.051697872984757254,0,31.066141651979795,-0.167877159408849,0,0
54.70000000000953,0.051611843288094865,0,31.08114120737337,-0.16772576672799885,0,0
54.705000000009534,0.05152576206789801,0,31.096176930429063,-0.16757392648012365,0,0
54.710000000009536,0.051439630513763455,0,31.11124877279821,-0.16742164072572763,0,0
54.71500000000954,0.051353449811393254,0,31.126356686058525,-0.1672689115300075,0,0
54.72000000000954,0.0512672211425639,0,31.141500621714723,-0.1671157409627686,0,0
54.725000000009544,0.05118094568509592,0,31.15668053119909,-0.16696213109834138,0,0
54.73000000000955,0.0510946246128239,0,31.171896365872012,-0.1668080840154972,0,0
54.73500000000955,0.05100825909556685,0,31.187148077022613,-0.16665360179736452,0,0
54.74000000000955,0.05092185029909899,0,31.20243561586927,-0.1664986865313445,0,0
54.745000000009554,0.05083539938512095,0,31.217758933560223,-0.1663433403090267,0,0
54.75000000000956,0.05074890751123132,0,31.23311798117412,-0.16618756522610467,0,0
54.75500000000956,0.05066237583089863,0,31.248512709720625,-0.16603136338229124,0,0
54.76000000000956,0.05057580549343376,0,31.26394307014095,-0.1658747368812339,0,0
54.765000000009564,0.05048919764396268,0,31.27940901330846,-0.1657176878304298,0,0
54.77000000000957,0.050402553423399665,0,31.294910490029224,-0.16556021834114107,0,0
54.77500000000957,0.050315873968420834,0,31.310447451042602,-0.16540233052830966,0,0
54.78000000000957,0.05022916041143816,0,31.326019847021804,-0.16524402651047226,0,0
54.785000000009575,0.05014241388057387,0,31.34162762857447,-0.1650853084096751,0,0
54.79000000000958,0.05005563549963517,0,31.357270746243238,-0.1649261783513888,0,0
54.79500000000958,0.0499688263880895,0,31.372949150506308,-0.16476663846442294,0,0
54.80000000000958,0.04988198766104009,0,31.38866279177804,-0.16460669088084057,0,0
54.805000000009585,0.04979512042920202,0,31.404411620409476,-0.16444633773587317,0,0
54.81000000000959,0.049708225798878534,0,31.42019558668897,-0.1642855811678348,0,0
54.81500000000959,0.049621304871937895,0,31.436014640842707,-0.1641244233180368,0,0
54.82000000000959,0.04953435874579061,0,31.451868733035294,-0.16396286633070217,0,0
54.825000000009595,0.049447388513367024,0,31.467757813370337,-0.16380091235288002,0,0
54.8300000000096,0.04936039526309538,0,31.48368183189098,-0.16363856353436013,0,0
54.8350000000096,0.04927338007888022,0,31.499640738580513,-0.1634758220275871,0,0
54.8400000000096,0.04918634404008119,0,31.515634483362913,-0.16331268998757503,0,0
54.845000000009605,0.049099288221492336,0,31.531663016103415,-0.16314916957182188,0,0
54.85000000000961,0.04901221369332173,0,31.547726286609084,-0.16298526294022378,0,0
54.85500000000961,0.0489251215211715,0,31.563824244629384,-0.16282097225498965,0,0
54.86000000000961,0.0488380127660183,0,31.579956839856738,-0.16265629968055562,0,0
